"State","Year","Deaths","Death_Rate","Pct_of_Total_Deaths","Multiple_Cause_of_death","log_of_Deaths","log_of_Pct_of_Deaths","log_of_Death_Rate"
"Massachusetts",2013,100,1.9,0,"Methadone",4.60517018598809,0,0.641853886172395
"Massachusetts",2013,102,1.9,0,"Other synthetic narcotics",4.62497281328427,0,0.641853886172395
"Massachusetts",2013,678,12.8,0.2,"All Opioids",6.5191472879404,-1.6094379124341,2.54944517092557
"Massachusetts",2014,474,8.9,0.2,"Heroin",6.16120732169508,-1.6094379124341,2.18605127673809
"Massachusetts",2014,187,3.5,0.1,"Other opioids",5.23110861685459,-2.30258509299405,1.25276296849537
"Massachusetts",2014,90,1.7,0,"Methadone",4.49980967033027,0,0.53062825106217
"Massachusetts",2014,456,8.5,0.1,"Other synthetic narcotics",6.12249280951439,-2.30258509299405,2.14006616349627
"Massachusetts",2014,1207,22.6,0.4,"All Opioids",7.09589322109753,-0.916290731874155,3.11794990627824
"Massachusetts",2015,638,11.8,0.2,"Heroin",6.45833828334479,-1.6094379124341,2.46809953147162
"Massachusetts",2015,238,4.4,0.1,"Other opioids",5.47227067367148,-2.30258509299405,1.48160454092422
"Massachusetts",2015,82,1.5,0,"Methadone",4.40671924726425,0,0.405465108108164
"Massachusetts",2015,957,17.7,0.3,"Other synthetic narcotics",6.86380339145295,-1.20397280432594,2.87356463957978
"Massachusetts",2015,1915,35.4,0.6,"All Opioids",7.55747290161475,-0.510825623765991,3.56671182013973
"Maryland",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Maryland",2000,18,NA,0,"Other opioids",2.89037175789616,0,NA
"Maryland",2000,18,NA,0,"Methadone",2.89037175789616,0,NA
"Maryland",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maryland",2000,36,0,0,"All Opioids",3.58351893845611,0,0
"Maryland",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Maryland",2001,22,0.5,0,"Other opioids",3.09104245335832,0,-0.693147180559945
"Maryland",2001,22,0.5,0,"Methadone",3.09104245335832,0,-0.693147180559945
"Maryland",2001,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maryland",2001,44,1,0,"All Opioids",3.78418963391826,0,0
"Maryland",2002,27,0.7,0,"Heroin",3.29583686600433,0,-0.356674943938732
"Maryland",2002,27,0.7,0,"Other opioids",3.29583686600433,0,-0.356674943938732
"Maryland",2002,24,0.6,0,"Methadone",3.17805383034795,0,-0.510825623765991
"Maryland",2002,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maryland",2002,78,2,0,"All Opioids",4.35670882668959,0,0.693147180559945
"Maryland",2003,29,0.7,0,"Heroin",3.36729582998647,0,-0.356674943938732
"Maryland",2003,26,0.6,0,"Other opioids",3.25809653802148,0,-0.510825623765991
"Maryland",2003,44,1.1,0,"Methadone",3.78418963391826,0,0.0953101798043249
"Maryland",2003,11,NA,0,"Other synthetic narcotics",2.39789527279837,0,NA
"Maryland",2003,110,2.4,0,"All Opioids",4.70048036579242,0,0.8754687373539
"Maryland",2004,74,1.8,0,"Heroin",4.30406509320417,0,0.587786664902119
"Maryland",2004,78,1.9,0,"Other opioids",4.35670882668959,0,0.641853886172395
"Maryland",2004,97,2.3,0,"Methadone",4.57471097850338,0,0.832909122935104
"Maryland",2004,16,NA,0,"Other synthetic narcotics",2.77258872223978,0,NA
"Maryland",2004,265,6,0,"All Opioids",5.57972982598622,0,1.79175946922805
"Maryland",2005,80,1.9,0,"Heroin",4.38202663467388,0,0.641853886172395
"Maryland",2005,89,2.1,0,"Other opioids",4.48863636973214,0,0.741937344729377
"Maryland",2005,148,3.5,0,"Methadone",4.99721227376411,0,1.25276296849537
"Maryland",2005,22,0.5,0,"Other synthetic narcotics",3.09104245335832,0,-0.693147180559945
"Maryland",2005,339,8,0,"All Opioids",5.82600010738045,0,2.07944154167984
"Maryland",2006,112,2.6,0,"Heroin",4.71849887129509,0,0.955511445027436
"Maryland",2006,117,2.8,0,"Other opioids",4.76217393479776,0,1.02961941718116
"Maryland",2006,179,4.2,0.1,"Methadone",5.18738580584075,-2.30258509299405,1.43508452528932
"Maryland",2006,54,1.3,0,"Other synthetic narcotics",3.98898404656427,0,0.262364264467491
"Maryland",2006,462,10.9,0.1,"All Opioids",6.13556489108174,-2.30258509299405,2.3887627892351
"Maryland",2007,131,3.1,0,"Heroin",4.87519732320115,0,1.1314021114911
"Maryland",2007,130,3,0,"Other opioids",4.86753445045558,0,1.09861228866811
"Maryland",2007,203,4.7,0.1,"Methadone",5.31320597904179,-2.30258509299405,1.54756250871601
"Maryland",2007,36,0.8,0,"Other synthetic narcotics",3.58351893845611,0,-0.22314355131421
"Maryland",2007,500,11.6,0.1,"All Opioids",6.21460809842219,-2.30258509299405,2.45100509811232
"Maryland",2008,108,2.5,0,"Heroin",4.68213122712422,0,0.916290731874155
"Maryland",2008,177,4.1,0.1,"Other opioids",5.17614973257383,-2.30258509299405,1.41098697371026
"Maryland",2008,155,3.6,0,"Methadone",5.04342511691925,0,1.28093384546206
"Maryland",2008,36,0.8,0,"Other synthetic narcotics",3.58351893845611,0,-0.22314355131421
"Maryland",2008,476,11,0.1,"All Opioids",6.16541785423142,-2.30258509299405,2.39789527279837
"Maryland",2009,157,3.6,0.1,"Heroin",5.05624580534831,-2.30258509299405,1.28093384546206
"Maryland",2009,193,4.4,0.1,"Other opioids",5.26269018890489,-2.30258509299405,1.48160454092422
"Maryland",2009,135,3.1,0,"Methadone",4.90527477843843,0,1.1314021114911
"Maryland",2009,53,1.2,0,"Other synthetic narcotics",3.97029191355212,0,0.182321556793955
"Maryland",2009,538,12.3,0.2,"All Opioids",6.28785856016178,-1.6094379124341,2.50959926237837
"Maryland",2010,95,2.1,0,"Heroin",4.55387689160054,0,0.741937344729377
"Maryland",2010,206,4.7,0.1,"Other opioids",5.32787616878958,-2.30258509299405,1.54756250871601
"Maryland",2010,174,3.9,0.1,"Methadone",5.15905529921453,-2.30258509299405,1.3609765531356
"Maryland",2010,49,1.1,0,"Other synthetic narcotics",3.89182029811063,0,0.0953101798043249
"Maryland",2010,524,11.8,0.2,"All Opioids",6.26149168432104,-1.6094379124341,2.46809953147162
"Maryland",2011,103,2.3,0,"Heroin",4.63472898822964,0,0.832909122935104
"Maryland",2011,243,5.4,0.1,"Other opioids",5.49306144334055,-2.30258509299405,1.68639895357023
"Maryland",2011,170,3.8,0.1,"Methadone",5.13579843705026,-2.30258509299405,1.33500106673234
"Maryland",2011,59,1.3,0,"Other synthetic narcotics",4.07753744390572,0,0.262364264467491
"Maryland",2011,575,12.8,0.2,"All Opioids",6.35437004079735,-1.6094379124341,2.54944517092557
"Maryland",2012,174,3.8,0.1,"Heroin",5.15905529921453,-2.30258509299405,1.33500106673234
"Maryland",2012,259,5.7,0.1,"Other opioids",5.55682806169954,-2.30258509299405,1.7404661748405
"Maryland",2012,172,3.8,0.1,"Methadone",5.14749447681345,-2.30258509299405,1.33500106673234
"Maryland",2012,55,1.2,0,"Other synthetic narcotics",4.00733318523247,0,0.182321556793955
"Maryland",2012,660,14.5,0.3,"All Opioids",6.49223983502047,-1.20397280432594,2.67414864942653
"Maryland",2013,218,4.8,0.1,"Heroin",5.38449506278909,-2.30258509299405,1.56861591791385
"Maryland",2013,306,6.7,0.1,"Other opioids",5.72358510195238,-2.30258509299405,1.90210752639692
"Maryland",2013,142,3.1,0,"Methadone",4.95582705760126,0,1.1314021114911
"Maryland",2013,94,2.1,0,"Other synthetic narcotics",4.54329478227,0,0.741937344729377
"Maryland",2013,760,16.7,0.2,"All Opioids",6.63331843328038,-1.6094379124341,2.81540871942271
"Maryland",2014,316,6.8,0.1,"Heroin",5.75574221358691,-2.30258509299405,1.91692261218206
"Maryland",2014,391,8.5,0.1,"Other opioids",5.96870755998537,-2.30258509299405,2.14006616349627
"Maryland",2014,156,3.4,0.1,"Methadone",5.04985600724954,-2.30258509299405,1.22377543162212
"Maryland",2014,226,4.9,0.1,"Other synthetic narcotics",5.42053499927229,-2.30258509299405,1.58923520511658
"Maryland",2014,1089,23.6,0.4,"All Opioids",6.99301512293296,-0.916290731874155,3.16124671203156
"Maryland",2015,406,8.7,0.1,"Heroin",6.00635315960173,-2.30258509299405,2.16332302566054
"Maryland",2015,401,8.6,0.1,"Other opioids",5.99396142730657,-2.30258509299405,2.15176220325946
"Maryland",2015,183,3.9,0.1,"Methadone",5.20948615284142,-2.30258509299405,1.3609765531356
"Maryland",2015,359,7.7,0.1,"Other synthetic narcotics",5.88332238848828,-2.30258509299405,2.04122032885964
"Maryland",2015,1349,28.9,0.4,"All Opioids",7.20711885620776,-0.916290731874155,3.36384159511839
"Maine",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2000,10,NA,0,"Other opioids",2.30258509299405,0,NA
"Maine",2000,20,2.1,0,"Methadone",2.99573227355399,0,0.741937344729377
"Maine",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maine",2000,30,2.1,0,"All Opioids",3.40119738166216,0,0.741937344729377
"Maine",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2001,20,2,0,"Other opioids",2.99573227355399,0,0.693147180559945
"Maine",2001,15,NA,0,"Methadone",2.70805020110221,0,NA
"Maine",2001,10,NA,0,"Other synthetic narcotics",2.30258509299405,0,NA
"Maine",2001,45,2,0,"All Opioids",3.80666248977032,0,0.693147180559945
"Maine",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2002,26,2.6,0,"Other opioids",3.25809653802148,0,0.955511445027436
"Maine",2002,50,5,0,"Methadone",3.91202300542815,0,1.6094379124341
"Maine",2002,14,NA,0,"Other synthetic narcotics",2.63905732961526,0,NA
"Maine",2002,90,7.6,0,"All Opioids",4.49980967033027,0,2.02814824729229
"Maine",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2003,30,3,0,"Other opioids",3.40119738166216,0,1.09861228866811
"Maine",2003,38,3.8,0,"Methadone",3.63758615972639,0,1.33500106673234
"Maine",2003,12,NA,0,"Other synthetic narcotics",2.484906649788,0,NA
"Maine",2003,80,6.8,0,"All Opioids",4.38202663467388,0,1.91692261218206
"Maine",2004,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2004,29,2.8,0,"Other opioids",3.36729582998647,0,1.02961941718116
"Maine",2004,56,5.5,0,"Methadone",4.02535169073515,0,1.70474809223843
"Maine",2004,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maine",2004,85,8.3,0,"All Opioids",4.44265125649032,0,2.11625551480255
"Maine",2005,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2005,41,4,0,"Other opioids",3.71357206670431,0,1.38629436111989
"Maine",2005,63,6.1,0,"Methadone",4.14313472639153,0,1.80828877117927
"Maine",2005,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maine",2005,104,10.1,0,"All Opioids",4.64439089914137,0,2.31253542384721
"Maine",2006,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2006,42,4.1,0,"Other opioids",3.73766961828337,0,1.41098697371026
"Maine",2006,48,4.6,0,"Methadone",3.87120101090789,0,1.52605630349505
"Maine",2006,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maine",2006,90,8.7,0,"All Opioids",4.49980967033027,0,2.16332302566054
"Maine",2007,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2007,55,5.3,0,"Other opioids",4.00733318523247,0,1.66770682055808
"Maine",2007,48,4.6,0,"Methadone",3.87120101090789,0,1.52605630349505
"Maine",2007,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Maine",2007,103,9.9,0,"All Opioids",4.63472898822964,0,2.29253475714054
"Maine",2008,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2008,45,4.3,0,"Other opioids",3.80666248977032,0,1.45861502269952
"Maine",2008,51,4.9,0,"Methadone",3.93182563272433,0,1.58923520511658
"Maine",2008,16,NA,0,"Other synthetic narcotics",2.77258872223978,0,NA
"Maine",2008,112,9.2,0,"All Opioids",4.71849887129509,0,2.21920348405499
"Maine",2009,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2009,76,7.2,0,"Other opioids",4.33073334028633,0,1.97408102602201
"Maine",2009,42,4,0,"Methadone",3.73766961828337,0,1.38629436111989
"Maine",2009,17,NA,0,"Other synthetic narcotics",2.83321334405622,0,NA
"Maine",2009,135,11.2,0,"All Opioids",4.90527477843843,0,2.41591377830105
"Maine",2010,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2010,52,4.9,0,"Other opioids",3.95124371858143,0,1.58923520511658
"Maine",2010,36,3.4,0,"Methadone",3.58351893845611,0,1.22377543162212
"Maine",2010,22,2.1,0,"Other synthetic narcotics",3.09104245335832,0,0.741937344729377
"Maine",2010,110,10.4,0,"All Opioids",4.70048036579242,0,2.34180580614733
"Maine",2011,NA,NA,NA,"Heroin",NA,NA,NA
"Maine",2011,48,4.5,0,"Other opioids",3.87120101090789,0,1.50407739677627
"Maine",2011,33,3.1,0,"Methadone",3.49650756146648,0,1.1314021114911
"Maine",2011,19,NA,0,"Other synthetic narcotics",2.94443897916644,0,NA
"Maine",2011,100,7.6,0,"All Opioids",4.60517018598809,0,2.02814824729229
"Maine",2012,12,NA,0,"Heroin",2.484906649788,0,NA
"Maine",2012,65,6.1,0,"Other opioids",4.17438726989564,0,1.80828877117927
"Maine",2012,26,2.4,0,"Methadone",3.25809653802148,0,0.8754687373539
"Maine",2012,17,NA,0,"Other synthetic narcotics",2.83321334405622,0,NA
"Maine",2012,120,8.5,0,"All Opioids",4.78749174278205,0,2.14006616349627
"Maine",2013,17,NA,0,"Heroin",2.83321334405622,0,NA
"Maine",2013,68,6.4,0,"Other opioids",4.21950770517611,0,1.85629799036563
"Maine",2013,36,3.4,0,"Methadone",3.58351893845611,0,1.22377543162212
"Maine",2013,26,2.4,0,"Other synthetic narcotics",3.25809653802148,0,0.8754687373539
"Maine",2013,147,12.2,0,"All Opioids",4.99043258677874,0,2.50143595173921
"Maine",2014,39,3.6,0,"Heroin",3.66356164612965,0,1.28093384546206
"Maine",2014,83,7.7,0,"Other opioids",4.4188406077966,0,2.04122032885964
"Maine",2014,29,2.7,0,"Methadone",3.36729582998647,0,0.993251773010283
"Maine",2014,63,5.9,0,"Other synthetic narcotics",4.14313472639153,0,1.77495235091167
"Maine",2014,214,19.9,0,"All Opioids",5.36597601502185,0,2.99071973173045
"Maine",2015,53,4.9,0,"Heroin",3.97029191355212,0,1.58923520511658
"Maine",2015,108,10.1,0,"Other opioids",4.68213122712422,0,2.31253542384721
"Maine",2015,36,3.4,0,"Methadone",3.58351893845611,0,1.22377543162212
"Maine",2015,120,11.2,0,"Other synthetic narcotics",4.78749174278205,0,2.41591377830105
"Maine",2015,317,29.6,0,"All Opioids",5.75890177387728,0,3.38777436133001
"Louisiana",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2000,24,0.7,0,"Other opioids",3.17805383034795,0,-0.356674943938732
"Louisiana",2000,NA,NA,NA,"Methadone",NA,NA,NA
"Louisiana",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Louisiana",2000,24,0.7,0,"All Opioids",3.17805383034795,0,-0.356674943938732
"Louisiana",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2001,43,1.3,0,"Other opioids",3.76120011569356,0,0.262364264467491
"Louisiana",2001,23,0.7,0,"Methadone",3.13549421592915,0,-0.356674943938732
"Louisiana",2001,11,NA,0,"Other synthetic narcotics",2.39789527279837,0,NA
"Louisiana",2001,77,2,0,"All Opioids",4.34380542185368,0,0.693147180559945
"Louisiana",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2002,43,1.3,0,"Other opioids",3.76120011569356,0,0.262364264467491
"Louisiana",2002,45,1.4,0,"Methadone",3.80666248977032,0,0.336472236621213
"Louisiana",2002,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Louisiana",2002,88,2.7,0,"All Opioids",4.47733681447821,0,0.993251773010283
"Louisiana",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2003,55,1.7,0,"Other opioids",4.00733318523247,0,0.53062825106217
"Louisiana",2003,55,1.7,0,"Methadone",4.00733318523247,0,0.53062825106217
"Louisiana",2003,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Louisiana",2003,110,3.4,0,"All Opioids",4.70048036579242,0,1.22377543162212
"Louisiana",2004,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2004,60,1.8,0,"Other opioids",4.0943445622221,0,0.587786664902119
"Louisiana",2004,70,2.1,0,"Methadone",4.24849524204936,0,0.741937344729377
"Louisiana",2004,13,NA,0,"Other synthetic narcotics",2.56494935746154,0,NA
"Louisiana",2004,143,3.9,0,"All Opioids",4.96284463025991,0,1.3609765531356
"Louisiana",2005,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2005,58,1.7,0,"Other opioids",4.06044301054642,0,0.53062825106217
"Louisiana",2005,102,3,0,"Methadone",4.62497281328427,0,1.09861228866811
"Louisiana",2005,10,NA,0,"Other synthetic narcotics",2.30258509299405,0,NA
"Louisiana",2005,170,4.7,0,"All Opioids",5.13579843705026,0,1.54756250871601
"Louisiana",2006,15,NA,0,"Heroin",2.70805020110221,0,NA
"Louisiana",2006,66,2,0,"Other opioids",4.18965474202643,0,0.693147180559945
"Louisiana",2006,121,3.8,0,"Methadone",4.79579054559674,0,1.33500106673234
"Louisiana",2006,14,NA,0,"Other synthetic narcotics",2.63905732961526,0,NA
"Louisiana",2006,216,5.8,0,"All Opioids",5.37527840768417,0,1.75785791755237
"Louisiana",2007,NA,NA,NA,"Heroin",NA,NA,NA
"Louisiana",2007,93,2.8,0,"Other opioids",4.53259949315326,0,1.02961941718116
"Louisiana",2007,113,3.4,0,"Methadone",4.72738781871234,0,1.22377543162212
"Louisiana",2007,21,0.6,0,"Other synthetic narcotics",3.04452243772342,0,-0.510825623765991
"Louisiana",2007,227,6.8,0,"All Opioids",5.4249500174814,0,1.91692261218206
"Louisiana",2008,14,NA,0,"Heroin",2.63905732961526,0,NA
"Louisiana",2008,60,1.8,0,"Other opioids",4.0943445622221,0,0.587786664902119
"Louisiana",2008,50,1.5,0,"Methadone",3.91202300542815,0,0.405465108108164
"Louisiana",2008,11,NA,0,"Other synthetic narcotics",2.39789527279837,0,NA
"Louisiana",2008,135,3.3,0,"All Opioids",4.90527477843843,0,1.19392246847243
"Louisiana",2009,12,NA,0,"Heroin",2.484906649788,0,NA
"Louisiana",2009,61,1.8,0,"Other opioids",4.11087386417331,0,0.587786664902119
"Louisiana",2009,19,NA,0,"Methadone",2.94443897916644,0,NA
"Louisiana",2009,19,NA,0,"Other synthetic narcotics",2.94443897916644,0,NA
"Louisiana",2009,111,1.8,0,"All Opioids",4.70953020131233,0,0.587786664902119
"Louisiana",2010,15,NA,0,"Heroin",2.70805020110221,0,NA
"Louisiana",2010,70,2,0,"Other opioids",4.24849524204936,0,0.693147180559945
"Louisiana",2010,18,NA,0,"Methadone",2.89037175789616,0,NA
"Louisiana",2010,22,0.6,0,"Other synthetic narcotics",3.09104245335832,0,-0.510825623765991
"Louisiana",2010,125,2.6,0,"All Opioids",4.8283137373023,0,0.955511445027436
"Louisiana",2011,17,NA,0,"Heroin",2.83321334405622,0,NA
"Louisiana",2011,60,1.7,0,"Other opioids",4.0943445622221,0,0.53062825106217
"Louisiana",2011,14,NA,0,"Methadone",2.63905732961526,0,NA
"Louisiana",2011,19,NA,0,"Other synthetic narcotics",2.94443897916644,0,NA
"Louisiana",2011,110,1.7,0,"All Opioids",4.70048036579242,0,0.53062825106217
"Louisiana",2012,52,1.5,0,"Heroin",3.95124371858143,0,0.405465108108164
"Louisiana",2012,77,2.2,0,"Other opioids",4.34380542185368,0,0.78845736036427
"Louisiana",2012,25,0.7,0,"Methadone",3.2188758248682,0,-0.356674943938732
"Louisiana",2012,19,NA,0,"Other synthetic narcotics",2.94443897916644,0,NA
"Louisiana",2012,173,4.4,0,"All Opioids",5.15329159449778,0,1.48160454092422
"Louisiana",2013,121,3.4,0,"Heroin",4.79579054559674,0,1.22377543162212
"Louisiana",2013,89,2.5,0,"Other opioids",4.48863636973214,0,0.916290731874155
"Louisiana",2013,21,0.6,0,"Methadone",3.04452243772342,0,-0.510825623765991
"Louisiana",2013,26,0.7,0,"Other synthetic narcotics",3.25809653802148,0,-0.356674943938732
"Louisiana",2013,257,7.2,0,"All Opioids",5.54907608489522,0,1.97408102602201
"Louisiana",2014,109,3.1,0,"Heroin",4.69134788222914,0,1.1314021114911
"Louisiana",2014,94,2.7,0,"Other opioids",4.54329478227,0,0.993251773010283
"Louisiana",2014,21,0.6,0,"Methadone",3.04452243772342,0,-0.510825623765991
"Louisiana",2014,31,0.9,0,"Other synthetic narcotics",3.43398720448515,0,-0.105360515657826
"Louisiana",2014,255,7.3,0,"All Opioids",5.54126354515843,0,1.98787434815435
"Louisiana",2015,127,3.6,0,"Heroin",4.84418708645859,0,1.28093384546206
"Louisiana",2015,110,3.1,0,"Other opioids",4.70048036579242,0,1.1314021114911
"Louisiana",2015,17,NA,0,"Methadone",2.83321334405622,0,NA
"Louisiana",2015,40,1.1,0,"Other synthetic narcotics",3.68887945411394,0,0.0953101798043249
"Louisiana",2015,294,7.8,0,"All Opioids",5.68357976733868,0,2.05412373369555
"Kentucky",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Kentucky",2000,51,1.7,0,"Other opioids",3.93182563272433,0,0.53062825106217
"Kentucky",2000,28,0.9,0,"Methadone",3.3322045101752,0,-0.105360515657826
"Kentucky",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Kentucky",2000,79,2.6,0,"All Opioids",4.36944785246702,0,0.955511445027436
"Kentucky",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Kentucky",2001,89,2.9,0,"Other opioids",4.48863636973214,0,1.06471073699243
"Kentucky",2001,51,1.7,0,"Methadone",3.93182563272433,0,0.53062825106217
"Kentucky",2001,20,0.7,0,"Other synthetic narcotics",2.99573227355399,0,-0.356674943938732
"Kentucky",2001,160,5.3,0,"All Opioids",5.07517381523383,0,1.66770682055808
"Kentucky",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Kentucky",2002,84,2.7,0,"Other opioids",4.43081679884331,0,0.993251773010283
"Kentucky",2002,76,2.5,0,"Methadone",4.33073334028633,0,0.916290731874155
"Kentucky",2002,33,1.1,0,"Other synthetic narcotics",3.49650756146648,0,0.0953101798043249
"Kentucky",2002,193,6.3,0,"All Opioids",5.26269018890489,0,1.84054963339749
"Kentucky",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Kentucky",2003,97,3.1,0,"Other opioids",4.57471097850338,0,1.1314021114911
"Kentucky",2003,129,4.1,0,"Methadone",4.85981240436167,0,1.41098697371026
"Kentucky",2003,26,0.8,0,"Other synthetic narcotics",3.25809653802148,0,-0.22314355131421
"Kentucky",2003,252,8,0,"All Opioids",5.52942908751142,0,2.07944154167984
